id,message,category
3362,There was a little drop yesterday bought a little and it went up so fast I'm glad I did that,1
3363,It's been alot but I have been on stables to catch the dip,1
3364,It's my strategy to buy on these projects since they are cheap now,1
3365,hello,1
3366,Hi,1
3367,Yeah same,1
3368,Hello,1
3369,Hi,1
3370,I'm waiting for a major dump to DCA on those,1
3371,"I don't need to buy more Eth anymore 
Just BTC,Dot and Ada for now",1
3372,Well you can say that,1
3373,It's just a way I have been using to stack my eth bags,1
3374,Anyone who knows how to use whatsap so well and wants to make a living,1
3375,DM me,1
3376,"Depends on the task being completed
It's basic tech stuffs like copywriting,web design, writing and that sort",1
3377,"I hope it makes me as rich as y'all 
I know I'll get there one day cause I put in the work",1
3378,"I have been receiving rewards in eth by completing tasks on DIA's DAO
DiA seems to be a gem",1
3379,Man I'm investing in projects now since they are discounted at the moment,1
3380,Selling USDT with 5% discount just DM me,1
3381,hello,1
3382,You have all these ??,1
3383,I have link and DIA bagged already since they are oracle based project under Web 3,1
3384,Yea you can say that but the dawn of web 3 is upon us and buying on web 3 projects would not be a bad idea,1
3385,"So What are the languages used to create Web 3 ?, I'm only a teenager and I only know html, css, js",1
3386,Any. From the three main languages,1
3387,Which?,1
3388,There's no business without risk man,1
3389,There's no wealth without risks i always say that,1
3390,"We are take risks 
Don't we??",1
3391,What language do you use ?,1
3392,"Wow that's really nice 
I'm a big fan of web 3 projects myself",1
3393,Never mind then,1
3394,It's in works already not luxurious cars,1
3395,"Y'all are really rich 
I hope to get a bmw X5 before the year runs out",1
3396,It's quite alot but I make some money,1
3397,Well I buy on projects and I make a living off doing so,1
3398,I create web3 for my clients,1
3399,You have luxurious cars too??,1
3400,No. I don’t,1
3401,You could buy on web 3 projects,1
3402,You don't buy on projects??,1
3403,Then you should text me,1
3404,Yes but I’m basically a web programmer,1
3405,You want to show your own collection?,1
3406,"Alright then 
Do you have those fancy watches too??",1
3407,Why?,1
3408,Are you also an investor?,1
3409,Hope you don't want to ask for something,1
3410,Why tho,1
3411,Yes sure,1
3412,Hehehehe,1
3413,Are you for real?🌝,1
3414,You should,1
3415,Why,1
3416,Gonna show u something,1
3417,Message me,1
3418,Hahaha,1
3419,"Really great to be on the People's Exchange! Looking forward for more amazing events soon. guess I will also wait for their next anniversary, cause it will be a blast! tune in on kucoin as well to get latest news and events",1
3420,"Rolex, Ap and my Apple Watch 8 😅",1
3421,"A patek,Rolex or Richard Mille?",1
3422,Which do you have??,1
3423,Are you trying to insult us,1
3424,Yes,1
3425,What kind of question is this 😭,1
3426,Does anyone here have luxury watches?,1
3427,Me I don’t ask I anyone money to invest. You just do work and get paid on whatsap,1
3428,Yes,1
3429,wow! you can create grid bot strategies with 0 fees because of that,1
3430,"Ok to those who want to earn money by using whatsap can dm for business

Interested members can dm",1
3431,and I just claimed Trading Fee Rebate Coupon today. so cool!,1
3432,"If you guys wanna trade BTC and ETH with zero fees, kucoin still have an on going event with regards to their 5th Anniversary",1
3433,Hello Everyone,1
3434,Yes,1
3435,Are we allowed,1
3436,Can I post a way to earn here or,1
3437,Hello,1
3438,How are you doing,1
3439,Am good,1
3440,How are you doing?,1
3441,Hi,1
3442,Hi 👋,1
3443,Yes dm me,1
3444,AGİX  busd listing,1
3445,Join Exatoshi channel now to benefit from there Free analysis and signals for your trading,1
3446,Do you need your bitcoin recovered? Or or you find difficulties in investing and withdrawing. Please just Send a DM,1
3447,Hey,1
3448,🤎,1
3449,hello,1
3450,OG,1
3451,"Hello everyone, I have found a project that is free and profitable. As long as you hold USDT, you can earn free profits every day. If you want to know more, please send me a private message. Excuse me, did you find out about the project from me when you saw this message?",1
3452,whats up?,1
3453,good morning,1
3454,Wrong analysis,1
3455,Hellloooo guyysss!,1
3456,Maybe,1
3457,🤩,1
3458,Market high volatile now,1
3459,Hello,1
3460,🍒,1
3461,"Hello, everyone! I am a crypto expert from 2017 and have worked on several defi projects and nft based game development.
I am experienced in RUST, C, Solidity for different protocols like Solana, Polkadot, Ethereum, Cardano, and Binance Smart Chain.
I am looking for a developer position for blockchain related projects and if you are interested in getting someone for a project, please let me know.",1
3462,Reliable Investment platforms is the best way to earn in the bearish season,1
3463,"For leverage trading, it's better to stay aside for now. This bland PA will only make you lose money if you don't use SL. If you are good at it, you know you can only play with 3-4% moves and get in and out in a few hours, not holding for long. It is stressful and risky so better to stay away if you are new.",1
3464,Hello 👋🏻🥰👋🏻,1
3465,👋,1
3466,Altcoins pumping now,1
3467,"Create/ currency services:
💢💢💢 Offer 💢💢💢

With the purchase  1k member group and CH, we will give you 1k for free, a total of 2k members will be given to you

Example : 10k buy +10 k free

This offer is valid for 5 days only❗️❗️",1
3468,Oh I know bscs. Been investing in this launchpad for a while,1
3469,Hello everyone!! 🥰😊,1
3470,hello,1
3471,"There’s a promising gamefi project called Neo Fantasy and the project IDO will be launched soon by BSCStation, check it out guys",1
3472,Good morning,1
3473,i think BTCUSD is going to sell.,1
3474,good morning...,1
3475,Goodmorning everyone ❤️,1
3476,i hope kucoin release one of altcoins aswell,1
3477,btc price too is currently slowly going up again too,1
3478,and its for a limited time only i guess day traders are happy about it,1
3479,Good morning everyone,1
3480,only on oct 19 mate better keep trading btc there,1
3481,until when is that 0 fees even on kucoin again mate?,1
3482,"#all (@all)

I am building NFT marketplace i want fund can anybody give me crypto to complete my project 

I will give you equity
Interested investor message me",1
3483,like btc and kucoin who offers 0 fees for btc and eth,1
3484,and some exchange do offer 0 fees right now too,1
3485,We could still earn profits for day trading btc anyway even in this kind of bear markets,1
3486,message me i will give you link of my opensea,1
3487,"Hello, everyone! ❤️",1
3488,hello,1
3489,"Hello, how are you?",1
3490,"Bitcoin remains grossly bearish and if you look at the price with a bullish bias, all you have to do is turn the chart upside down.The price action in the past 3 months clearly suggests a continuation to the downside and all Bitcoin needs now is a trigger for the break of support.",1
3491,until only oct 19th though,1
3492,btc and eth can be traded on kucoin without trading fees,1
3493,"I have been earning successfully from the company for years
Since 2020 I start investing with the company",1
3494,I agree 💯 Cypherdog is the most sought after cybersecurity tech project that has super encryption technology.,1
3495,Invest in my corporation for healti life,1
3496,Who else is getting paid ?,1
3497,"I wonder if you have heard about the new platform we Are participanting currently. they offer lucrative services. 

First in payment
 no withdrawal fee
 no deposit feel. 
Minimum investment $50. You will get both profit and capital after 24h it's a very stable company 💪",1
3498,"Let's join IDO of Neo Fantasy in KDG. It's a potential project can make your profit. TGE 100%, so you couldn't wait for vesting. Let's join it today #KDG #KingdomStarter #NeoFantasy #ERT",1
3499,Hi,1
3500,Hello,1
3501,Hello,1
3502,Hello,1
3503,"Hello, I can show you how to make money daily with just your Smartphone. Please kindly DM only if you’re interested.",1
3504,"Hello, everyone! I am a crypto expert from 2017 and have worked on several defi projects and nft based game development.
I am experienced in RUST, C, Solidity for different protocols like Solana, Polkadot, Ethereum, Cardano, and Binance Smart Chain.
I am looking for a developer position for blockchain related projects and if you are interested in getting someone for a project, please let me know.",1
3505,hello dm me,1
3506,Hi,1
3507,Hi,1
3508,"Guys do check out GreenEther, launching on Uniswapv2 

ETH project
3℅ taxes

TG : GreenEther",1
3509,Hello,1
3510,Hi,1
3511,What crypto you saving,1
3512,Hello,1
3513,"Or the market will do down?

So I can wait",1
3514,I have some saving,1
3515,Can anyone tell is it the right time to invest in crypto?,1
3516,hello,1
3517,Hope you are participating in the invite contest?,1
3518,Hi,1
3519,"Yes man, it's got great usecase and potential man",1
3520,Hello,1
3521,I'll tell you everything you need to know about trading and getting your profits in returns,1
3522,Do you know you can earn $5600 with an investment capital of $1500 in 48hours  but you will pay me 10% of your profit when you receive it...Ask me HOW!!!,1
3523,and you??,1
3524,am realy good thanks 😇,1
3525,🥹👋 How are you ❤️,1
3526,Hello bob and lily✨,1
3527,Hey,1
3528,hello,1
3529,"⚡️ARTYFACT PRESALE JUST
 STARTED⚡️

🔸$ARTY Presale Price - $0.28
🔸$ARTY Listing Price - $0.40
🔸Total supply - 100,000,000 $ARTY
🔸 Certik security audit and team KYC

You can join Artyfact Presale on the following launchpads👇
• Artyfact Launchpad 
• TruePNL
• Zelwin Finance
• AM Capital

Artyfact is the first Web3 Gaming Metaverse that combines the best of the AAA and GameFi worlds using an innovative Play-and-Earn (PAE) model that puts gaming experience ahead of earnings. 

🎥 ARTYFACT OVERVIEW

🎥 ARTYFACT DEMO/MVP

🔸GAMEPLAY FEATURES
• 10,000+ unique NFT avatars
• 10,000+ unique NFT weapon skins
• 1,000+ unique player apartments & houses
• 50+ unique abilities
• 4+ game modes

🔸BUILT-IN METAVERSE FEATURES
• Virtual NFT exhibitions
• Virtual concerts
• Fashion shows

🪙 $ARTY UTILITY
• In-Game Rewards 
• NFT Marketplace
• Staking
• DAO Governance

Every quarter, Artyfact team will use 20% of profits to buy back $ARTY and burn them 🔥

🔸ABOUT
• Website
• Whitepaper
• Telegram Group",1
3530,am from sudan actually..,1
3531,Where you guys from?,1
3532,Qartium token is best ico this year I completely agree with Maverick. Just received an airdrop 😇,1
3533,Hi,1
3534,Ok mate,1
3535,Good,1
3536,Why,1
3537,How are you,1
3538,How are you all,1
3539,Hi,1
3540,hello,1
3541,"You mean ELTG, I have been holding for a while now as well as their nfts loopz nfts",1
3542,"Looks good , eltgraphen is also a nice one to check out built on brise network",1
3543,Hello,1
3544,"Cypherdog, a privacy focused project is built on Polygon network for easy access and scalability. It's trading currently on BitMart exchange",1
3545,hello,1
3546,On what network is this project built and where's it trading at the moment?,1
3547,Incase you are looking for a good project to invest you can check up $CDOG of Cypherdog,1
3548,"Yes, The Utopia native coin is minable. Crypton official ticker is crp.  This coin is designed to provide instant, untraceable,  and irreversible. HODL",1
